folioviv	ingresotrim	edad	hor_1	hijos_viv	antiguedad	focos_inca	focos_ahor	renta	estim_pago	tot_resid	tot_hom	tot_muj	tot_hog	factor
400617201	8950.27	68	0	5	30	1	0	0	2000	3	1	2	1	142
400617202	22723.75	54	60	0	5	0	10	0	1500	3	2	1	1	142
400617203	18994.46	24	84	0	6	3	0	0	1200	4	1	3	1	142
400617204	10740.32	52	21	0	20	0	6	0	200	2	1	1	1	142
400617205	8230.25	37	21	2	20	0	2	0	500	4	1	3	1	142
400617206	24364.63	31	10	0	25	0	10	0	2500	4	3	1	1	142
400618901	21521.72	26	70	0	12	0	7	0	1200	2	1	1	1	98
400618902	22138.04	25	56	0	15	3	2	0	1000	3	1	2	1	98
400618903	50304.58	31	40	1	30	0	5	0	800	2	0	2	1	98
400618904	4451.07	32	51	3	2	1	2	0	700	4	1	3	1	98
400618905	24907.47	70	49	0	20	0	5	0	1000	2	1	1	1	98
400618906	17378.79	28	63	0	3	0	7	0	1500	4	2	2	1	98
400621602	31868.85	43	84	0	3	0	5	0	1000	4	2	2	1	176
400621606	53413.97	37	48	3	8	0	7	0	3400	4	2	2	1	176
400622502	38152.17	50	45	1	23	0	10	0	2000	2	1	1	1	146
400622503	5869.56	51	48	0	7	0	1	0	800	2	1	1	1	146
400622504	18489.12	49	70	0	10	0	4	0	1000	3	2	1	1	146
400627001	13451.06	38	48	0	10	0	8	0	2000	6	3	3	1	227
400627003	40524.44	33	49	0	10	0	12	2000	0	3	2	1	1	227
400627006	30081.51	32	40	0	3	0	15	0	4000	2	1	1	1	227
400629401	18097.8	31	60	0	0	0	3	700	0	1	0	1	1	167
400629402	111472.82	44	50	0	0	0	7	0	1600	2	1	1	1	167
400629403	16116.83	43	56	0	7	0	7	0	850	4	3	1	1	167
400629404	13426.6	28	96	0	0	0	7	1000	0	2	1	1	1	167
400629405	30790.73	32	46	0	0	1	6	0	2100	2	1	1	1	167
400629406	26290.75	27	57	0	0	1	5	0	1200	5	2	3	1	167
400638701	20459	35	40	0	6	0	5	0	1500	2	2	0	1	212
400638702	19303.26	31	70	0	1	0	6	0	2000	4	2	2	1	212
400638703	13377.04	56	40	0	4	4	0	0	2000	3	1	2	1	212
400638704	32508.17	40	0	0	5	0	6	0	1500	4	2	2	1	212
400638706	35999.98	40	60	0	6	0	10	0	1200	5	3	2	1	212
400640801	12870.48	38	48	0	7	0	4	0	1500	4	2	2	1	140
400640802	12295.07	26	48	1	0	0	7	1500	0	3	1	2	1	140
400640804	33196.71	48	60	0	7	0	5	0	1000	4	1	3	1	140
400640805	20213.09	40	48	0	9	0	4	0	1500	4	1	3	1	140
400640806	23114.74	57	40	3	0	0	5	1200	0	1	0	1	1	140
400644301	17608.67	44	45	0	3	0	4	0	900	6	4	2	1	149
400644303	146.73	34	0	2	1	2	0	0	800	4	3	1	1	149
400644304	8315.2	38	60	0	5	0	5	0	1000	2	1	1	1	149
400644305	14365.75	32	48	0	3	3	1	0	500	6	2	4	1	149
400644306	391.3	22	0	1	8	0	7	0	1500	3	1	2	1	149
400647201	25724.07	37	35	0	7	0	3	0	2500	3	1	2	1	127
400647202	12828.72	37	21	0	5	0	7	0	2000	3	2	1	1	127
400647203	22674.03	52	40	0	7	0	7	0	2500	3	1	2	1	127
400647204	15712.7	29	35	2	3	0	6	2000	0	5	1	4	1	127
400647205	10297.78	40	60	3	1	0	6	2000	0	4	2	2	1	127
400686901	222554.33	53	50	0	45	0	20	0	10000	2	1	1	1	117
400686903	41673.89	65	40	0	40	0	7	0	5000	6	3	3	1	117
400686904	19712.93	63	60	0	39	0	10	0	4000	3	1	2	1	117
400686905	35217.39	67	0	0	20	0	10	0	10000	2	1	1	1	117
400686906	44119.55	29	40	1	20	0	6	0	5000	3	1	2	1	117
400695601	7868.85	63	4	1	22	0	5	0	2500	3	1	2	1	81
400695602	1475.4	68	34	0	50	0	5	0	2000	4	2	2	1	81
400695603	59729.5	34	42	0	40	0	10	0	3000	4	3	1	1	81
400695605	37180.31	60	0	0	35	0	6	0	5000	2	1	1	1	81
400695606	23483.59	31	40	0	5	1	2	0	2000	4	1	3	1	81
400698501	24456.52	27	72	0	6	0	5	3000	0	3	1	2	1	151
400698502	33260.85	51	50	0	30	0	5	0	5000	5	3	2	1	151
400698503	23478.26	66	0	0	3	3	0	0	3000	5	1	4	1	151
400698504	8804.34	66	0	0	3	0	3	0	600	2	1	1	1	151
400698506	7228.36	70	0	5	6	7	0	0	3000	6	2	4	1	151
400709001	18547.81	48	70	0	0	0	9	2500	0	4	2	2	1	125
400709002	25239.12	42	45	0	0	1	6	2500	0	1	0	1	1	125
400709003	85597.82	34	77	0	20	6	2	4500	0	4	2	2	1	125
400709004	24114.11	77	84	0	30	0	6	0	2000	9	3	6	1	125
400709005	15285.32	44	67	0	0	0	5	2500	0	3	1	2	1	125
400709006	33704.99	60	72	0	50	0	10	3000	0	1	1	0	1	125
400737401	4353.25	61	0	0	7	0	3	0	6000	3	2	1	1	134
400737402	12081.51	40	0	2	0	0	7	0	3000	5	2	3	1	134
400737405	6515.2	49	1	1	11	0	10	0	4000	6	1	5	1	134
400737406	1540.76	71	0	2	10	0	3	0	3000	2	1	1	1	134
400738701	2040.98	31	0	2	13	0	4	0	3500	4	3	1	1	131
400738702	29527.86	62	0	0	24	20	20	0	15000	5	1	4	1	131
400738703	45245.89	63	0	0	22	0	12	0	12000	4	1	3	1	131
400763802	14901.62	77	48	4	27	0	2	0	2500	6	1	5	1	140
400763803	28032.77	25	72	0	0	2	1	0	300	2	2	0	1	140
400763806	17055.73	40	49	0	40	0	2	2000	0	5	3	2	1	140
400772301	7239.13	63	16	0	50	0	1	1000	0	1	1	0	1	118
400772303	8510.86	64	0	0	22	0	7	0	4000	6	3	3	1	118
400772306	36293.45	45	47	0	0	0	5	3500	0	4	2	2	1	118
400776201	23728.67	59	60	0	25	1	7	0	3000	3	1	2	1	182
400776202	33563.53	54	40	0	15	4	4	0	5000	2	1	1	1	182
400776203	38908.83	43	60	0	8	0	4	0	2500	3	1	2	1	182
400776204	6861.87	26	72	0	7	1	1	0	2000	3	1	2	1	182
400776205	11933.7	48	0	4	15	0	9	0	5000	6	3	3	1	182
400776206	2287.29	49	6	0	13	0	1	0	300	1	1	0	1	182
400777902	18586.95	38	0	3	8	0	3	0	800	6	2	4	1	144
400777903	62608.68	52	33	0	20	0	7	0	1800	6	4	2	1	144
400777904	34605.96	33	40	0	10	0	6	0	3000	6	5	1	1	144
400777905	21130.41	43	40	3	10	0	5	0	6000	8	3	5	1	144
400777906	24627.71	32	42	0	25	0	4	1500	0	4	1	3	1	144
400793601	15049.17	43	0	0	7	0	6	0	1000	2	1	1	1	143
400793602	4939.67	28	48	0	0	1	4	0	2500	2	2	0	1	143
400793603	5999.99	47	30	2	0	0	3	0	3000	4	2	2	1	143
400793605	21491.78	37	38	0	1	0	3	0	2000	2	1	1	1	143
400793606	24459.82	33	66	0	1	1	2	0	1800	5	2	3	1	143
400794502	127173.9	46	50	0	23	0	16	0	8000	4	2	2	1	533
400794506	88043.47	57	0	0	28	0	20	0	15000	2	1	1	1	533
400795001	72391.28	60	40	0	8	0	4	0	4000	3	2	1	1	142
400795004	7336.95	28	42	0	4	0	4	0	1500	2	1	1	1	142
400795005	5576.07	24	66	0	4	0	2	0	300	2	1	1	1	142
400795006	42309.77	45	0	0	0	0	3	0	2500	3	1	2	1	142
400798401	20983.69	25	78	0	10	2	5	0	4000	2	1	1	1	127
400798402	55027.15	32	45	0	15	0	8	0	7000	3	0	3	1	127
400798403	24701.08	33	40	2	0	0	6	0	2000	3	0	3	1	127
400798405	586.95	61	0	0	25	1	2	0	3000	2	1	1	1	127
400798406	59673.89	29	48	0	9	0	14	0	2500	4	2	2	1	127
400802701	128557.37	60	56	0	0	0	8	0	1500	2	1	1	1	305
400802702	76229.5	48	0	0	16	1	5	0	4000	5	3	2	1	305
400802704	20655.72	67	0	0	16	0	10	0	5000	4	1	3	1	305
400802706	25180.31	43	48	0	10	0	7	0	3000	4	2	2	1	305
400803801	38360.65	43	40	3	13	0	15	0	8000	3	1	2	1	135
400803802	1475.4	39	0	0	15	0	23	0	3000	3	1	2	1	135
400803803	10180.32	46	78	3	0	0	6	4000	0	3	1	2	1	135
400803804	885.24	44	2	3	0	0	7	0	6000	5	2	3	1	135
400803805	74754.08	57	40	0	0	1	6	5500	0	2	1	1	1	135
400803806	37377.04	41	40	0	15	0	8	0	6000	4	2	2	1	135
400809301	9127.17	33	1	2	10	0	3	0	1500	3	1	2	1	143
400809302	36684.78	45	44	0	7	0	8	0	1800	1	1	0	1	143
400809303	73369.56	33	50	0	6	0	7	0	3500	2	1	1	1	143
400809304	83445.63	38	48	0	7	0	7	0	2000	3	2	1	1	143
400809305	20543.47	46	40	0	4	0	7	0	4000	6	4	2	1	143
400809306	2934.78	45	84	0	6	0	5	0	5000	3	2	1	1	143
400825201	29585.62	41	35	0	15	0	6	0	5000	4	2	2	1	156
400825202	25359.11	31	84	0	20	0	3	0	1000	1	1	0	1	156
400825203	23171.27	36	84	0	3	4	3	0	3000	4	2	2	1	156
400825204	11038.67	30	0	0	4	0	5	0	2000	6	2	4	1	156
400825205	37228.16	64	40	0	25	0	8	0	4000	4	2	2	1	156
400825206	29456.34	60	25	0	25	0	6	0	10000	2	1	1	1	156
400832902	2836.95	52	70	0	20	0	4	0	1000	6	2	4	1	150
400832904	1271.73	49	8	0	3	0	6	0	3000	4	2	2	1	150
400832905	10124.99	77	0	4	0	0	7	0	2000	2	1	1	1	150
400835601	127313.09	39	54	1	40	0	25	0	8000	2	1	1	1	163
400835603	36639.33	30	0	0	0	2	6	6000	0	2	1	1	1	163
400835604	29655.71	37	40	0	14	0	4	0	2500	6	2	4	1	163
400838502	1416.02	57	84	5	27	0	10	0	2500	2	1	1	1	156
400838503	12717.39	33	0	0	0	0	6	4000	0	6	3	3	1	156
400838505	7743.9	83	0	0	41	5	1	0	4000	1	1	0	1	156
400838506	3766.29	53	0	0	38	0	1	0	1000	2	1	1	1	156
400841001	31556.23	43	52	3	8	1	6	0	3500	5	1	4	1	132
400841002	44021.73	31	96	0	25	0	6	0	3500	4	1	3	1	132
400841004	78065.2	58	40	2	11	0	12	0	3500	3	2	1	1	132
400841005	16874.97	43	48	0	35	0	2	0	1800	1	1	0	1	132
400841006	8559.78	79	0	0	2	0	20	0	5000	4	2	2	1	132
400846404	21521.73	56	0	0	0	0	5	4000	0	5	2	3	1	145
400846406	20543.47	45	0	0	0	0	6	0	6000	3	3	0	1	145
400855701	1950.48	86	84	3	27	0	7	0	2000	2	1	1	1	161
400855703	36639.32	49	48	0	21	0	30	0	10000	3	2	1	1	161
400855705	17704.91	71	0	0	25	0	6	0	7000	2	1	1	1	161
400855706	19918.01	35	0	0	36	0	9	0	1500	4	2	2	1	161
400863801	182950.81	58	0	0	20	0	26	0	25000	4	1	3	1	133
400863802	41557.37	41	40	0	40	0	7	0	4000	5	4	1	1	133
400863803	18491.79	37	60	0	15	0	3	0	3000	1	1	0	1	133
400863804	7292.45	64	36	0	30	0	7	0	4000	6	3	3	1	133
400863805	47527.85	41	40	0	34	0	5	0	5000	3	3	0	1	133
400863806	27319.66	38	75	1	3	1	11	0	4000	2	1	1	1	133
400864303	122.28	42	56	4	20	0	2	0	2000	3	2	1	1	107
400875203	14270.71	63	63	6	17	0	5	0	2000	3	1	2	1	154
400875204	31784.41	35	60	0	1	0	4	0	2000	4	1	3	1	154
400875205	31325.96	32	51	0	0	0	3	1700	0	4	3	1	1	154
400875206	34881.2	19	60	0	4	2	2	0	2000	3	2	1	1	154
400879901	35144	53	68	0	7	1	5	0	4000	3	1	2	1	143
400879903	16630.42	32	0	0	8	0	5	0	1500	5	2	3	1	143
400879904	13451.07	55	0	0	10	2	2	0	1500	4	3	1	1	143
400879905	13451.08	52	72	0	8	0	3	0	2000	3	2	1	1	143
400879906	12986.41	65	48	0	6	0	4	0	1500	1	1	0	1	143
400884601	8471.3	53	30	5	30	0	5	0	3000	4	2	2	1	150
400884602	63934.42	49	0	0	1	0	13	0	4000	6	1	5	1	150
400884604	17754.09	29	77	0	0	0	3	1500	0	4	2	2	1	150
400884605	36973.76	44	70	0	14	2	2	0	1000	5	2	3	1	150
400884606	24442.61	52	60	0	10	0	4	0	3000	4	2	2	1	150
400888501	19760.86	33	48	0	0	0	3	2000	0	5	2	3	1	177
400888502	10907.6	54	0	0	25	0	6	0	5000	5	2	3	1	177
400888504	15994.54	47	60	0	25	0	7	0	2500	5	3	2	1	177
400888505	12717.38	47	60	0	10	1	5	0	3000	3	1	2	1	177
400888506	16141.3	33	70	0	3	0	3	0	1000	4	3	1	1	177
400893001	2827.16	66	18	7	20	0	3	0	1000	3	1	2	1	138
400893002	12326.08	48	48	0	7	0	3	0	2600	2	1	1	1	138
400893003	6334.22	35	60	0	20	0	4	0	800	2	1	1	1	138
400893004	47934.77	62	66	0	20	0	6	0	3000	2	1	1	1	138
400894402	14184.77	34	40	4	9	0	3	0	2500	6	2	4	1	150
400894403	7826.08	43	84	0	2	1	0	0	2000	5	1	4	1	150
400894404	16199.99	60	63	0	9	0	4	0	2000	8	4	4	2	150
400894405	52116.83	39	45	0	16	0	8	0	3000	4	3	1	1	150
400894406	4891.3	44	2	2	25	0	5	0	5000	5	2	3	1	150
400912702	17852.44	24	40	1	20	0	4	750	0	4	0	4	1	120
400912703	20655.73	51	0	0	21	2	6	0	4000	4	2	2	1	120
400912706	16327.86	51	0	0	27	0	3	0	1500	2	1	1	1	120
400915802	35409.83	42	0	0	18	0	5	0	3000	2	1	1	1	132
400915803	9019.65	74	65	8	10	0	5	0	3000	3	1	2	1	132
400915804	42376.71	48	86	0	23	0	15	0	3500	1	1	0	1	132
400915805	44.26	45	0	0	8	0	2	2500	0	5	4	1	1	132
400915806	24786.87	28	36	0	10	0	5	0	1800	4	1	3	1	132
400916301	8070.64	49	0	0	30	0	14	0	5000	8	5	3	1	158
400916302	11739.13	21	55	0	6	0	3	0	1500	1	1	0	1	158
400916303	34728.25	42	72	0	20	1	10	0	5000	4	2	2	1	158
400916304	5196.51	29	28	0	10	0	1	0	2000	1	1	0	1	158
400916306	12081.52	52	60	0	0	0	4	3500	0	6	2	4	1	158
400921201	5729.17	54	3	7	15	0	7	0	3000	1	0	1	1	150
400921204	55939.21	34	56	0	5	0	13	0	3500	5	4	1	1	150
400921205	116850.81	35	0	0	6	0	13	0	8000	3	1	2	1	150
400924902	23478.26	38	70	0	10	1	0	1000	0	1	1	0	1	156
400924903	13206.51	59	0	4	10	2	5	0	3000	9	1	8	1	156
400924905	98315.19	34	84	0	10	0	7	0	1500	3	2	1	1	156
400924906	9611.39	29	54	0	15	0	1	1000	0	1	0	1	1	156
400931601	41065.56	35	46	0	15	1	2	0	2000	3	1	2	1	181
400931602	1032.78	22	0	4	2	0	2	0	1000	6	3	3	1	181
400931603	17009	32	40	0	12	0	2	0	1200	3	2	1	1	181
400933501	6847.82	45	0	4	14	1	4	0	2000	5	1	4	1	111
400933502	6970.09	42	24	0	0	0	5	0	3500	4	2	2	1	111
400933504	24921.17	44	40	2	13	1	4	0	3000	1	0	1	1	111
400933505	19198.36	50	60	0	20	0	5	0	5000	4	3	1	1	111
400933506	5869.56	82	0	0	36	0	3	0	3000	2	1	1	1	111
400934001	13373.8	68	70	0	0	2	3	0	3500	15	9	6	1	148
400934003	7280.7	53	87	2	26	0	7	0	4000	3	1	2	1	148
400934004	16630.43	31	0	0	7	0	4	0	3000	3	2	1	1	148
400934005	9097.81	51	56	2	7	0	5	2500	0	4	2	2	1	148
400934006	3913.04	61	0	0	24	0	9	0	5000	4	3	1	1	148
400936402	5820.64	56	24	1	27	0	3	0	1500	6	2	4	1	150
400936404	3228.26	60	0	0	5	3	5	6000	0	7	4	3	1	150
400936405	18831.5	58	0	0	30	1	8	0	5000	2	1	1	1	150
400936406	48.91	63	0	5	20	0	5	0	4000	3	2	1	1	150
400937701	53606.54	46	68	2	10	0	6	4000	0	4	0	4	1	167
400937702	4903.27	51	90	3	23	0	5	0	3000	6	4	2	1	167
400937703	7239.34	51	6	5	8	1	0	0	1000	1	0	1	1	167
400937705	5872.6	34	3	2	5	0	5	0	3000	3	1	2	1	167
400937706	2360.65	48	15	0	21	0	5	0	2000	3	1	2	1	167
400945801	4131.14	63	30	0	0	1	3	0	3000	2	1	1	1	157
400945802	4918.03	50	21	3	25	0	6	0	3000	3	2	1	1	157
400945803	32459.01	65	16	0	37	0	6	0	3500	2	1	1	1	157
400945804	32606.54	46	40	3	10	0	7	0	2000	4	0	4	1	157
400945805	14508.19	62	72	0	0	0	4	0	2000	3	2	1	1	157
400959301	11994.45	56	20	0	10	0	6	0	3500	12	3	9	1	163
400959302	14448.9	45	63	2	3	0	8	0	5000	5	1	4	1	163
400959303	10711.95	39	54	0	22	2	6	0	2000	2	2	0	1	163
400959305	35339.65	23	79	0	0	0	11	0	2500	2	1	1	1	163
400959306	17877.69	47	0	2	0	1	3	0	4000	7	4	3	1	163
400962203	59668.5	54	0	2	5	0	8	0	3000	7	2	5	1	142
400962205	257917.1	30	56	0	4	0	5	3500	0	3	2	1	1	142
400962206	16478.45	37	40	0	1	0	9	3500	0	4	2	2	1	142
400965901	44021.73	48	55	0	10	0	6	0	4000	3	2	1	1	124
400965903	33798.89	38	45	0	8	0	4	0	2000	4	1	3	1	124
400965904	1345.1	51	0	4	20	0	5	0	2500	14	4	10	1	124
400965905	14673.91	39	84	0	16	0	3	0	3000	4	3	1	1	124
400965906	23478.26	43	0	0	0	0	5	3000	0	7	4	3	1	124
400976601	6688.52	59	0	0	20	0	7	0	3000	5	2	3	1	148
400976602	49426.22	56	48	0	12	0	6	0	3000	3	2	1	1	148
400976603	10524.58	53	0	0	20	0	2	0	700	4	2	2	1	148
400976604	6049.18	48	6	0	17	0	6	0	3000	4	3	1	1	148
400976605	8532.78	36	80	0	6	0	3	0	2500	4	2	2	1	148
400976606	15295.08	45	30	0	6	0	5	0	800	3	1	2	1	148
400984501	40964.66	33	0	0	22	0	10	0	4500	2	2	0	1	151
400984503	25923.91	32	50	0	20	0	20	0	3000	5	2	3	1	151
400984504	58695.65	59	0	2	22	0	10	0	4500	5	2	3	1	151
400984505	58695.65	40	0	4	0	1	6	0	2500	5	1	4	1	151
400984506	3900.32	58	35	0	16	0	5	0	3500	6	5	1	1	151
400991001	6872.27	24	0	2	0	0	3	1000	0	4	3	1	1	118
400991002	18097.82	21	72	0	5	0	1	0	1500	4	2	2	1	118
400991003	67695.65	49	35	0	14	3	1	0	4000	4	3	1	1	118
400991006	15668.3	56	36	3	20	0	2	0	2500	5	4	1	1	118
401001401	11983.68	62	24	2	31	0	7	0	3000	1	0	1	1	161
401001402	2934.78	48	20	0	20	0	8	0	3000	2	1	1	1	161
401001403	8804.34	46	78	0	21	0	8	0	3000	5	1	4	1	161
401001405	15515.2	35	32	3	0	0	2	0	2000	1	0	1	1	161
401001406	880.43	52	8	0	20	0	5	0	3200	4	2	2	1	161
401003701	80642.93	63	7	5	20	0	6	0	5000	5	2	3	1	130
401003702	158655.73	56	70	0	20	0	15	0	10000	5	2	3	1	130
401003703	17213.11	46	0	0	15	0	14	0	7000	3	2	1	1	130
401003706	41311.45	50	60	3	15	0	8	0	5000	2	1	1	1	130
401004801	18590.16	80	0	0	25	0	4	0	3000	1	1	0	1	166
401004802	49795.05	36	20	1	0	0	8	0	4000	2	0	2	1	166
401004804	7696.71	33	0	0	20	0	3	0	1500	5	3	2	1	166
401004805	31967.2	45	0	3	6	0	12	0	2000	4	2	2	1	166
401004806	45491.79	50	84	0	15	0	35	0	6000	5	2	3	1	166
401005301	1394.02	54	0	12	10	0	5	0	2500	4	3	1	1	145
401005302	6749.99	68	40	0	40	0	12	0	5000	3	2	1	1	145
401005303	38084.67	60	50	0	28	0	4	0	2000	6	2	4	1	145
401005304	40108.68	36	60	1	30	0	10	0	3000	3	1	2	1	145
401005305	20347.82	64	0	0	30	0	3	0	2500	2	1	1	1	145
401010201	40948.5	50	40	2	18	0	4	0	500	3	1	2	1	160
401010202	25607.71	66	60	5	35	0	4	0	4000	2	1	1	1	160
401010205	16558	56	48	8	16	0	4	0	1700	5	3	2	1	160
401010206	16861.32	50	24	3	25	0	2	0	2000	2	1	1	1	160
401011901	3367.66	56	80	5	20	0	6	0	3500	2	0	2	1	147
401011902	23600.54	34	60	0	0	2	5	3000	0	11	7	4	1	147
401011904	30692.91	39	84	0	4	1	13	0	4000	4	2	2	1	147
401011905	4206.52	44	24	0	20	0	3	0	2000	3	1	2	1	147
401015601	48688.51	62	5	0	4	0	4	0	5000	4	1	3	1	166
401015602	35409.83	38	0	0	10	0	4	0	2500	5	4	1	1	166
401015603	15860.65	44	48	3	0	0	10	0	3500	4	2	2	1	166
401015604	14852.45	54	0	0	2	0	3	0	1500	3	2	1	1	166
401015605	61426.22	32	35	0	15	0	4	0	1000	2	1	1	1	166
401015606	18885.23	26	15	3	8	0	7	0	4000	5	2	3	1	166
401018501	9293.47	46	0	0	30	0	4	0	5000	3	2	1	1	411
401018504	16630.43	31	0	1	17	0	8	0	5000	3	2	1	1	411
401018505	28369.56	43	10	0	28	0	9	0	3000	3	1	2	1	411
401018506	4304.34	43	36	4	18	0	6	0	600	6	4	2	1	411
401020002	114945.62	31	0	1	5	0	7	0	7000	2	1	1	1	230
401020003	98559.77	31	56	1	0	0	9	6000	0	1	0	1	1	230
401020005	64565.21	31	0	0	0	0	7	5000	0	3	2	1	1	230
401020006	121891.26	26	70	0	0	0	7	4000	0	3	1	2	1	230
401021401	4499.99	58	0	0	3	0	7	0	4000	2	2	0	1	321
401021405	35951.07	45	24	1	9	11	3	0	4000	2	0	2	1	321
401031701	46511.29	23	72	0	0	0	8	4000	0	1	1	0	1	143
401031702	11803.27	38	12	0	0	9	4	3000	0	1	0	1	1	143
401031703	28721.3	26	48	0	0	1	4	2500	0	2	1	1	1	143
401031704	47040.97	34	48	0	0	0	6	0	3500	5	4	1	1	143
401031705	73155.73	32	0	0	0	1	8	0	6000	3	1	2	1	143
401031706	11323.76	33	56	3	10	0	5	0	4500	4	1	3	1	143
401042801	24122.94	36	48	0	10	0	6	0	2500	3	1	2	1	125
401042802	24122.93	30	40	0	0	0	6	2500	0	2	2	0	1	125
401042803	26114.74	48	77	0	12	0	5	0	3000	3	1	2	1	125
401042804	29508.17	48	20	0	11	0	7	0	2600	4	2	2	1	125
401042805	55573.76	45	72	0	9	0	9	0	6000	2	2	0	1	125
401042806	36885.23	28	0	0	12	0	8	2500	0	3	1	2	1	125
401043301	76304.34	37	48	0	7	0	8	0	6000	3	1	2	1	128
401043302	14512.49	60	52	0	0	1	2	1200	0	7	4	3	1	128
401043303	1498.19	34	35	2	7	0	7	0	2500	4	2	2	1	128
401043304	11739.12	37	0	0	6	0	4	0	1500	5	4	1	1	128
401043305	17608.69	39	48	0	5	0	5	0	1000	4	2	2	1	128
401043306	21888.57	26	70	0	0	0	8	3500	0	3	1	2	1	128
401054201	119337.01	40	50	0	12	0	3	0	8000	4	1	3	1	403
401054202	27472.36	39	48	0	4	8	8	3000	0	3	2	1	1	403
401054203	65635.35	63	0	0	10	2	4	0	6000	3	1	2	1	403
401054204	99198.85	41	40	2	10	0	8	0	5000	3	2	1	1	403
401054206	25707.17	22	0	0	15	0	8	7000	0	3	1	2	1	403
401055904	10591.62	66	15	0	16	0	3	0	1500	1	1	0	1	160
401055905	76451.06	50	37	0	14	0	15	0	10000	4	2	2	1	160
401055906	60603.24	37	0	0	16	0	5	0	2500	5	3	2	1	160
401056601	18811.46	34	0	0	6	0	3	0	1000	4	2	2	1	147
401056602	13549.16	51	38	3	16	0	8	0	4500	2	1	1	1	147
401056603	59016.39	43	0	3	15	0	8	0	2500	4	1	3	1	147
401056604	9295.08	53	86	0	0	0	1	800	0	1	1	0	1	147
401056606	14163.93	42	42	3	16	0	3	0	3000	3	1	2	1	147
401062501	95380.42	44	70	0	6	0	14	0	12000	3	1	2	1	230
401062505	66717.37	41	98	0	0	0	12	0	9000	2	2	0	1	230
401063001	181711.93	54	50	0	20	4	12	0	5000	5	3	2	1	410
401063003	24945.64	43	0	0	17	0	7	0	4000	4	2	2	1	410
401063004	52581.51	54	46	2	17	0	15	0	8000	2	1	1	1	410
401063006	24245.21	61	30	0	20	0	7	0	5000	5	2	3	1	410
401068402	978.26	52	2	0	4	0	10	0	2000	2	1	1	1	410
401068403	2435.86	56	48	5	0	0	8	2500	0	5	2	3	1	410
401068404	75130.4	46	70	0	15	0	10	0	5000	4	2	2	1	410
401068406	16067.93	57	20	3	15	0	9	0	2000	2	1	1	1	410
401069701	92950.8	41	20	0	15	0	6	4000	0	3	2	1	1	146
401069703	17704.91	60	40	0	22	0	7	0	2500	6	3	3	1	146
401069704	31770.48	42	48	0	16	0	8	0	5000	4	3	1	1	146
401069705	22131.13	44	48	0	6	0	4	0	3000	4	2	2	1	146
401069706	9295.08	20	72	0	0	0	3	1000	0	3	2	1	1	146
401070803	73942.6	25	56	0	2	0	12	5000	0	3	1	2	1	230
401070804	33442.61	38	0	0	3	0	12	0	6000	3	1	2	1	230
401070805	307622.91	44	50	0	17	0	20	0	10000	4	2	2	1	230
401089207	4773.48	37	0	3	18	0	2	0	500	5	4	1	1	120
401089208	1491.71	65	30	0	10	2	2	0	1000	5	3	2	1	120
401089209	5345.29	65	42	0	15	6	0	0	1000	5	3	2	1	120
401089210	19790.05	65	6	0	20	0	6	0	3000	6	3	3	1	120
401089212	25508.28	69	0	0	25	0	8	0	2000	3	1	2	1	120
401089301	23820.64	31	36	0	8	0	5	0	2000	5	1	4	1	120
401089302	20249.99	35	0	0	2	0	7	0	1000	5	2	3	1	120
401089303	4842.38	34	0	0	0	3	0	500	0	2	1	1	1	120
401089304	10565.21	47	42	0	10	1	4	0	1500	4	2	2	1	120
401089305	19332.87	55	90	0	10	0	3	0	1000	3	2	1	1	120
401089306	4786.61	29	28	0	2	0	4	0	1000	5	3	2	1	120
401089620	3196.72	57	0	2	25	0	3	0	1000	1	0	1	1	120
401089621	43278.68	37	70	0	8	0	13	0	1500	4	3	1	1	120
401089622	48885.22	52	40	0	30	0	6	0	1500	5	3	2	1	120
401089623	30196.7	37	0	0	14	2	7	0	1800	6	1	5	1	120
401089624	27221.28	46	36	0	20	0	4	0	800	6	3	3	2	120
401089914	11739.13	42	0	0	1	0	2	0	1000	5	2	3	1	120
401089915	39213.58	59	18	0	40	2	3	0	500	2	1	1	1	120
401089916	11176.62	44	42	3	8	0	4	0	1500	4	2	2	1	120
401089917	35827.82	51	30	0	4	0	9	0	1500	6	1	5	1	120
401089918	13720.1	50	0	3	10	0	6	0	1200	2	1	1	1	120
401097007	4402.17	77	0	8	38	0	4	0	2000	4	1	3	1	131
401097008	2445.65	57	24	0	13	0	4	0	1000	4	2	2	1	131
401097010	2934.77	86	56	0	10	0	1	0	1000	1	1	0	1	131
401097011	16434.78	30	0	0	4	0	10	0	2000	7	4	3	1	131
401097012	8217.39	59	48	0	27	0	3	0	500	1	1	0	1	131
401097413	25801.62	37	48	0	20	0	12	1200	0	4	1	3	1	131
401097414	6114.13	31	48	0	20	0	6	1000	0	4	2	2	1	131
401097415	4881.51	67	40	1	20	0	3	0	600	2	1	1	1	131
401097416	58695.65	57	0	0	16	0	10	0	2000	4	2	2	1	131
401097417	14815.75	52	18	3	6	0	4	0	1500	2	1	1	1	131
401097418	22866.84	38	0	0	1	0	2	0	700	6	4	2	1	131
401097501	2959.22	66	0	5	30	0	6	0	2000	1	0	1	1	131
401097502	14453.79	56	40	0	15	2	3	0	1500	3	1	2	1	131
401097503	45489.12	37	70	0	0	1	7	0	2000	6	3	3	1	131
